V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,KAN
105.4818269,-20.43152806,27.30614353,-13.33967774,5.287572943,1.278893696,-8.433595192,10.72705421,-11.72517645,-1.867723125,8.493412217,-6.251231453,-10.61093743,1.363950697,8.994795681,-6.009086239,-4.843888206,16.8943102,5.816435367,10.01723298,-1.90834618,-0.446420617,10.13331435,4.470183257,0.102223059,2.55847658,-7.614027008,-5.024526719,-3.065212814,-7.758798434,3.361339455,-0.376376625,-1.688444544,-2.858114201,-6.928382556,5.414144335,-1.573389431,-0.419528919,5.348895832,8.267235986,1.579131921,4.131831316,2.213313653,-3.687646082,-0.242096087,5.518665638,-3.287033256,-3.512037216,1.648907681,-5.781772134,-5.917510678,-2.874872082,2.93087692,-2.932570005,2.618139535,1.067376336,-2.575386513,-0.260592699,-1.234948717,5.718767561,1.338841813,-0.18512732,4.152651467,1.099494978,-6.016612864,2.397468399,-6.689302983,-3.165241959,0.283206021,-0.527430174,1.538310223,3.15291792,4.965223912,-7.63375762,0.78498254,3.439274239,-2.785064252,-0.052168571,4.235837081,-0.602801391,4.002560973,3.938281453,-4.050993751,-6.562092594,-1.867899311,1.855737991,-0.862986889,-3.622976049,3.081321313,4.047588029,-2.565705411,-5.791086615,4.451138764,-3.962390974,-2.910030603,2.10481386,-2.300735634,-3.93395439,1.864487357,-2.984733593,-3.2302177,0.018292186,4.16514974,1.552242175,-1.48651618,-0.689852064,-0.260882026,0.119329802,2.991066577,-2.462251263,2.25171301,-6.767571739,-2.918003376,0.672911742,-0.394276453,-3.052866763,-2.243429827,-0.763047114,1.356262825,-3.108101866,0.245987639,-2.676880509,-0.883436333,-4.260495529,-4.312938076,1.912171544,-0.412511605,2.047903412,-1.606108863,-0.385627313,-4.54580857,0.352364484,-2.550262854,-0.523622357,-2.215835176,1.976362231,0.262488594,-0.808214441,0.507211238,0.77119034,-1.000597646,0.936796084,-2.338392186,-0.683251135,-2.337405829,4.805440949,1.327749683,-1.110798823,0.069443424,0.63013994,0.306060515,0.712827667,0.817261488,0.047101608,-0.00788,1
110.1226381,-20.78040837,5.304023787,-10.62869959,-8.855217898,8.19290054,-0.309494548,12.97721712,-0.441769499,-7.308666581,8.187451742,-13.70228214,-5.39369757,-11.31273209,-0.321303122,2.35170055,-4.688486117,6.280835553,-3.571922332,-1.029923492,-5.620650622,-9.019361811,9.595212168,7.628375052,6.325399861,-6.575086061,-3.178534547,2.691199257,8.083936053,1.77233883,11.00942206,2.603913877,6.860511879,1.913104383,-4.62123834,-1.069141095,1.260150544,8.940907132,8.662459165,-4.933962473,3.30966463,4.313329784,1.665902509,0.934470333,1.449262479,6.328356746,2.145783782,-2.525403299,-5.193146489,-4.291958763,-1.045974528,-1.482929506,-5.54175647,0.761791149,-4.650293266,2.138208507,4.996910185,0.09411288,3.592650683,4.027221974,7.036725011,4.42457347,0.464545955,6.485728658,-3.636139952,2.207687821,-2.713937414,-1.231340286,1.651265882,2.519475218,2.663287124,3.286435771,2.707698946,-5.378174044,6.979765829,1.556335826,6.220847741,2.923311028,7.24208524,1.728682234,3.020191766,-0.952901028,-2.099162464,-3.740841579,-2.255111018,3.426263421,-2.006365947,3.626178552,-1.543185314,2.32567737,-5.836129764,2.038737425,0.687928537,0.689231221,-0.150243926,-0.427423609,3.218100245,-3.446106396,0.951018806,-0.931198181,3.105209623,-0.021855078,-1.147001725,-1.378415931,0.89700914,1.856220157,0.393812125,1.18186373,-1.740352861,-1.066626513,0.426608454,0.038457952,0.71992864,-1.086982251,-0.280906153,-1.386687172,0.939513371,0.391683486,0.689732274,-0.791004898,-0.161452405,2.339375822,-2.015242437,2.414645784,1.077806717,0.217867633,-0.69162118,-1.105441984,0.601369546,-0.085132605,-0.530685014,1.901191851,0.074561496,0.830867115,0.405858251,-0.671092288,-2.679875744,2.40532532,1.80822005,-0.766421684,0.461093289,0.621779539,0.604195699,0.390111898,1.448176507,-2.908536334,0.641997782,0.710257391,0.028309417,-0.149805324,-0.631013243,1.171210952,-0.681105395,1.39570617,0.382877926,1
102.6958778,-21.0331132,-14.29117621,9.651934638,-20.63678825,-7.530704391,6.003461092,2.964523733,-10.50775736,-15.49828542,-23.99116616,17.29816827,-13.03439367,-8.573016379,-1.471949107,10.15081345,-6.664182014,7.144984032,-8.364423908,-8.943755118,-1.714663349,3.448730956,7.07502101,-2.929745636,-2.958631718,-3.683240866,-5.111640527,-6.496066983,-0.726003998,-14.67463609,2.208587645,8.895654612,3.008777719,0.11470432,6.042520903,1.600633048,-5.527201018,1.186137168,3.62032672,12.1602476,-1.252243511,3.372687384,-1.073967296,0.890195232,-1.984694548,5.749930262,-2.207169748,0.517976084,-0.857539203,-2.853943027,-0.64916472,0.441454486,2.365879091,-3.872745993,-2.950287983,-2.499483925,0.373972279,5.805059214,-3.454904737,-2.517263796,-1.105092749,-0.02132098,-2.17568253,-0.0582748,2.877015204,-3.789004052,0.071971849,1.16442547,-5.65105033,5.92269498,-0.617337595,-0.953182837,-1.081677229,0.767409325,1.889548366,3.100447704,-3.086275471,-1.003636474,-1.051111786,-2.941240517,-3.459992,4.226124454,-1.486315553,1.81483766,8.948986427,-2.293075263,1.248080815,5.376267433,2.482948441,2.396101328,7.961966716,2.351437949,5.525304842,3.492310661,0.09673572,4.543746471,3.304871759,2.746520697,-0.158885877,-1.920410307,4.858325872,0.029896045,-1.78668136,1.33767588,1.996756347,3.534995205,-1.306385761,-0.951590212,1.048463884,0.03150332,-1.058412575,-3.533153865,-2.289981167,4.669604173,-4.716492809,0.427578245,-0.818046619,-0.68037589,-0.799285544,-0.615833039,1.322691108,-0.153834435,-1.652652133,0.836724904,1.478995453,0.589967957,-1.720269484,-1.470353631,0.432485641,0.629442688,-1.501351314,0.856858662,-2.262671623,2.760447162,0.44637674,3.001979726,2.527677024,4.902712532,0.598487916,-0.494272227,-0.542181106,2.913463606,-2.479704102,-0.801213524,0.520720733,0.050312166,-0.792437474,-1.114224306,0.280724363,-0.759708084,1.763673169,-0.168909183,-0.499892319,4.028280785,2.765554907,0
115.1052903,-8.436600994,-4.268917237,2.200617865,5.258396928,-4.489409546,13.50234658,6.010303692,-14.23532289,-9.108266277,-7.191093614,9.679585515,-6.526444004,-3.922350614,-8.660366184,2.387050607,1.084142356,-1.872924765,7.596615155,1.12267638,4.803685099,-1.172090642,-5.107042176,-6.005335367,0.294121881,-7.162854213,6.348387739,5.427745124,0.112977909,-1.989225009,1.403541322,-7.079706685,-0.971377131,4.622627815,-3.629253883,-5.18402883,-7.778003842,-3.535429118,3.475106351,1.259775899,-1.227709747,2.969888914,0.135289241,-0.798399538,1.53934626,0.674429731,-0.826449535,1.512102433,1.216524573,0.074383688,-4.562549061,-1.320381999,-2.629011405,2.654308476,2.028737103,-0.243182699,-2.042082094,-4.61711691,4.276852445,2.441206072,-4.415394477,3.504276254,4.653244681,0.231979261,-2.418544926,-0.660253764,0.546388837,1.925454413,-3.530701564,-2.574934449,2.40322734,-0.665661775,1.222648976,0.877969994,-2.156212705,1.948176435,0.889388691,-0.061117436,-0.731273535,3.941906579,-5.290736955,-0.335027192,1.706691683,1.823724497,1.057184728,-0.807498028,0.379441871,-2.046063513,3.342545774,-0.090123372,-0.251834851,-3.054206004,-0.931963178,-1.196880378,-5.763977579,0.427218296,-0.816390716,-3.260563766,-2.081175633,-3.076227823,2.982851015,-2.386100268,-2.578475725,-1.003466146,0.055120259,6.132817701,-4.025189706,4.107682756,-0.327151761,0.604422159,1.296422852,1.598600467,-1.206633089,-3.988682105,1.583535457,2.865567623,-0.796430995,-3.966354088,3.420801586,-5.685737884,3.509575322,5.226121827,-1.077280974,-0.173577814,0.922233577,0.583426531,-1.01715378,-0.305946388,1.651328145,-2.315106363,-3.816430337,1.359893758,0.307039025,0.217507855,0.710464973,-0.272544346,-0.477580685,-0.082013702,-1.283815165,-1.248671289,-0.204053018,0.669046603,-1.122518179,-2.882401345,-1.541163123,-0.348887913,0.187656987,0.746835595,-2.361375151,1.831114859,0.314905111,-0.655343458,0.190654993,-1.940046982,0.427834282,0
110.0087888,-13.22414762,24.63796304,-5.845348442,2.420540674,3.240149866,0.750874075,13.20010167,-15.31494031,-3.766532764,-6.008055093,-5.927037858,6.007263266,2.591495222,-7.65528481,-2.407382311,-4.101145967,-8.534085123,14.39134864,4.264695356,0.558295274,-5.593410384,0.485975422,-8.896643436,7.073337752,-4.776554135,6.847462587,13.06068688,1.881120899,-11.05448847,-3.217801327,1.950964914,1.592683119,4.341691636,-4.246775917,1.872938381,2.36509702,4.125711267,-3.856216502,-0.01259829,5.865858184,-0.954589918,-4.920041718,-0.828379335,2.668175554,1.387494511,-6.73785179,-3.842204424,-3.442878241,5.620270848,-0.499703961,-5.361162912,2.679973841,2.218756907,2.619932962,-7.643303188,-4.440077762,-5.148076116,2.322799635,-0.815947022,0.060986442,1.634770361,-5.945169398,0.465672075,-5.916307726,-2.197191224,4.287692483,-9.392110242,0.215873071,1.376867787,4.832968996,0.460517946,0.48691495,2.96476771,0.154857354,-0.265606023,-2.867831747,-1.552015432,-2.666423519,-0.647915121,-3.017111994,3.730964844,1.832753284,-4.24676389,-0.989575279,0.794098683,2.285943087,0.66301575,1.237204378,1.466473503,1.814389239,-6.444157712,3.007256848,-6.158368848,-2.563809881,-0.3368517,3.245924189,-3.910553602,-4.474295383,-0.756830947,0.780059027,1.601761198,0.595281474,0.037265193,0.894796573,0.721604866,1.39820485,-1.774387133,0.337172351,0.229762007,-0.239051455,0.930126218,3.902259223,3.8368453,0.991716699,-0.118534331,0.985124663,1.809356138,1.001595638,-0.029217361,0.541481459,0.337171056,2.213474957,2.072490205,-0.129678025,0.877381839,-0.070839156,0.649645,0.352870262,-0.200375886,2.194510653,-1.281558763,-0.640307078,-2.019924513,0.646124523,0.024958868,-0.037337529,0.257664583,-2.357581568,0.913997945,1.07529672,-1.581917389,0.032574135,1.627999391,0.119631223,-0.568084545,-0.77870708,2.271129491,-0.311414588,0.535112361,0.27363471,-0.5063459,-0.632554802,-0.325601811,0.963359988,1
106.653935,-21.94792675,-12.32003971,-0.458515364,-13.47541761,12.23662203,11.77815115,-7.776073005,-0.341543117,7.504626037,0.110450868,-12.14122044,-0.251920331,-5.318060916,1.471087179,-3.171875199,-3.483259612,5.164099077,7.160051012,2.213460077,1.413286978,1.710721898,5.055894996,-2.507373859,-2.652963117,-8.714048502,9.741642207,2.927085357,3.363771003,9.028952982,-1.615504896,8.410097881,8.436230602,3.181145977,-1.85276208,-3.201815728,15.07600458,11.15130622,-2.133494,0.033035872,4.317433586,-2.439840701,-4.161267,4.896981781,4.548747691,6.900976772,7.057949023,-3.83470312,2.025928394,-8.523020778,7.307067844,-0.327266654,-7.147993934,5.610694743,-1.14394464,6.107324726,8.654764851,-9.807544747,-6.31197678,3.69581199,0.567973899,3.345653001,-0.315917674,2.415931491,4.504550358,8.283420798,-3.686725577,4.754516268,-2.35239083,-0.189078554,0.196618302,-8.156988192,-3.568163263,-2.526964473,8.371260457,-0.964032435,-1.054252946,-1.572398285,1.863721028,-5.36160634,-5.372964932,2.327696643,-2.928868798,0.843528072,-1.383290781,-4.76512528,-1.581355649,1.167470048,5.196307351,2.435925796,-2.194971169,-0.985172294,-1.095656943,1.509452657,-3.214078169,-0.964359734,-1.535633653,2.107881315,-2.462764886,2.925139405,-6.271817743,-2.48468406,-4.17872096,-1.374537532,-0.191729745,-3.563543506,1.750669525,9.068312637,0.044901318,2.617416706,-1.342967226,-1.065725939,-2.704731499,-6.307370176,-2.309936173,-1.622112977,-2.799738062,-1.86241679,-3.727435454,0.048902003,0.704980589,1.19536282,0.418719829,0.786654393,2.268356272,-1.000560668,-0.459220275,-0.492376323,0.859234892,1.104681836,0.741681587,1.119687104,-0.707855536,-1.288227534,0.172592247,-1.026013953,-0.121663149,1.558899966,0.43999569,-0.72953314,2.411947114,0.197087117,-0.115847612,-0.887980169,1.668934595,-1.025495999,0.034168589,0.558162632,0.720495577,0.527175145,0.484241919,0.019560165,-0.445087586,0.324975473,-0.305953424,0
105.2741609,-23.74661557,-12.51393996,-3.410349527,-11.03004177,17.28299354,3.902048887,-8.894025535,-3.89425991,10.01538923,5.805120196,-2.404571403,-1.521062806,-4.333649341,4.687385261,2.510645134,-5.287152121,-6.159507447,16.40923368,3.843544204,12.46656933,2.587661197,1.546551676,-12.72314408,-3.948385217,-1.358015457,9.579107017,2.873802203,3.159863239,-0.43940119,-4.076913414,10.83534944,-3.178492252,10.19363977,-16.14176561,1.97555514,-1.977627132,-3.993883619,-8.277159282,-0.540786069,0.586192922,-8.953873169,0.82767415,4.638942607,7.671978203,9.694573714,2.547873334,-0.821473911,5.430729215,-3.429683988,4.447591467,-2.104533314,1.543209537,5.463553064,9.746200285,4.920422302,5.052954075,0.966904332,0.470888446,-5.184016617,8.992544361,0.911027807,-6.712902225,6.637421509,3.77009318,-1.787863884,1.076483063,-5.442230099,7.009456614,1.938106079,3.032974196,0.234222645,-7.083998473,1.343950077,-0.628519297,-5.458693686,-0.740710352,-5.132494812,-1.085563203,-3.458682045,-3.976303404,1.281081778,-2.817838371,-1.604935056,0.599800768,2.665746216,-2.556241502,0.66779473,4.482073038,4.064565385,-1.508764174,-7.017246349,2.894506244,-0.032933104,-2.486748939,-4.270399894,7.217037527,-3.33064746,-3.775211644,2.05961091,-4.209879337,-2.229194814,-1.065678507,-2.342367795,-3.122492961,2.195525172,2.390320485,0.02783028,-0.590114041,1.406172129,-0.917009805,-3.439558833,-0.020099242,5.159916478,0.16168211,2.406525933,-0.412274461,2.051967876,-0.215647012,-3.846891771,-2.047210897,1.779251069,-0.091820048,-0.816095771,0.533276253,-1.005649916,-0.538098701,-1.176316735,0.492420738,-1.529952645,1.653573092,0.628324359,1.442095572,-2.904410114,1.272834639,0.918275882,0.30468403,0.034868735,-0.114873564,0.447642408,-0.766994904,-2.833835315,-0.251768273,0.661997818,1.441325473,0.184674326,0.302634429,0.603169227,-0.039233859,0.330200618,0.259331516,0.743166367,0.310113957,0.254891313,-0.209920935,1
104.4514415,-20.49149628,-16.29960233,28.05992812,-2.474409387,5.802187736,-9.624330267,3.513194315,-11.54395347,8.37480206,-2.391698778,-9.91016128,8.349486801,-5.373946979,-1.734116252,3.018426803,2.549403013,-13.38262241,2.885173031,-2.973287438,7.38308414,6.604559121,12.52113907,4.383935522,3.490932762,0.883190051,5.808471612,7.226724624,1.885112459,-3.04903631,2.030891997,-0.066410358,8.324784365,1.591385237,-4.710894499,1.658952034,12.44835816,13.59644225,-3.570792181,-2.459436893,10.62747872,4.615835127,1.933232305,-4.3554921,9.989044913,2.722150339,-6.015087965,-8.353348851,1.357871558,5.025852583,5.826554928,10.1763891,7.938695889,4.355586409,0.722247305,6.610888104,6.410518902,-0.426503004,-6.947716644,-10.2190378,-0.281356334,6.920926896,2.675894562,-2.355386966,0.144027192,3.767836065,5.294816121,-2.868400379,-0.297998529,4.854505432,-1.712645389,-2.188761085,-4.785131112,-1.188707463,4.523466089,0.515728846,-1.932954956,-2.305400601,5.178146469,-0.148189427,-0.016402346,1.461437544,-2.136844716,4.039325873,1.908523037,-1.275389538,-1.99225001,3.87091609,-0.893060454,1.343726856,-1.820401544,-3.447513176,0.203543676,-0.728211415,-3.795643336,-0.30199959,0.600157057,-3.209381918,-3.175336194,0.401693102,0.258276811,-1.143413778,-0.054537194,-0.591930231,-0.689035788,3.715264627,0.247112446,-3.536742495,1.222801174,-1.182296824,-0.931288248,0.692108168,2.740885121,0.617694254,0.992674473,0.25103164,1.722108145,-1.170273432,-0.943093601,-1.031763235,-0.050347088,1.190233982,0.973983263,0.80614164,-1.53252277,0.190578024,-2.268649917,1.307022171,2.1477822,-2.08423028,0.803291917,-1.257248683,0.445484841,0.181339738,-0.028156483,-1.23689666,-1.864353358,-0.414646474,0.302443289,1.398282853,-1.485924334,-0.414111878,-0.291817336,0.336082949,1.203776153,-0.527602646,0.300408052,-0.171866197,1.287070417,0.396191984,-1.189255838,0.375549419,0.006313617,0.38399873,0.425648861,1
106.0110934,-20.03842514,-7.282806597,-0.595584565,11.50101985,15.47188818,20.43846126,0.495581108,6.984273341,-7.187310899,5.055303533,-0.989070195,-6.760623556,-7.698392688,16.66828111,-14.78169521,-5.800585928,-12.23143541,-15.00609477,3.109664916,3.288030099,-7.479025018,5.410259878,-3.774970236,2.157692855,8.355149781,-11.7803617,0.653145917,6.823126292,3.824052247,-4.8501559,-8.033114507,-5.77366841,-6.010656378,5.788272437,1.586859041,4.131168351,-3.526312398,6.956503028,1.74425531,-0.152305905,-5.80486943,-1.333599524,5.63357962,-6.31188334,-7.837384129,7.589023087,-2.329394687,1.605486264,-9.48642907,-2.396017454,0.034282502,1.32550676,-2.729477673,8.259917917,0.882179467,-3.827056026,-1.849086303,4.15953012,-1.553952426,-0.139182593,-3.544036921,1.614407653,1.985828961,1.78469166,7.455058465,-4.982418876,-0.38059165,-3.638071434,1.097143738,4.58547756,-1.857894869,1.727026551,-2.467176319,-0.32661834,4.5594737,-6.183654004,-2.412719206,-0.074456242,-0.808731447,7.205795059,6.508547469,0.796830967,-2.262498331,0.971766908,0.625777501,1.334512927,-2.213454013,0.274551665,-2.526114363,-7.9300704,-1.436167921,3.399032472,-1.720166302,-1.044682821,2.176867951,2.824429986,0.862393258,0.495130424,1.850583247,-3.086910674,-3.048444137,2.303887345,-1.019627581,3.018742344,3.550604659,0.665595961,0.671927925,-2.93085503,1.455078128,-0.292921013,0.21844244,-1.110083443,2.380478173,1.86428979,-1.064654104,0.028712919,-0.053490144,-0.746929092,-2.625466319,-0.990940084,0.970000251,-0.111049892,-1.387976928,-2.186784373,1.225549539,-2.443577369,2.258009909,-0.223729593,-0.992631582,-0.777857053,-1.614605729,0.162939771,1.126944958,-1.782603267,2.037322026,1.423185607,-0.845636118,-1.20454076,2.231754934,0.248528614,-0.5481327,0.519667856,-0.820995901,-0.277931454,0.244877272,-0.061932219,-2.76037123,2.381971849,0.380324335,-2.87698247,-0.367735635,-0.07074812,-0.056269726,0.132977773,0
105.6650728,-16.11127503,-13.93644524,22.79209803,18.05474292,21.25010398,1.913249975,1.49646238,-7.881132366,1.689643888,4.794773537,-3.869822718,3.416022313,3.091549741,-15.48815583,2.22033609,-5.377260043,-19.90082405,-15.68787245,-1.361876264,11.91289761,-2.844763097,11.9206986,0.595983239,-1.975296869,7.377357088,4.548784514,3.158383638,-5.625850914,-2.548827801,6.485773639,1.972850663,1.089984579,0.407804526,-0.890444427,9.152985465,-5.472693372,1.225945478,-9.561599756,-2.486393887,4.367955984,-6.210239237,-0.835339369,0.950516852,2.36758601,-0.800219179,-2.811225302,1.638267833,4.766572707,0.682569277,0.859438311,4.294323262,2.466249153,1.077901604,-3.625418067,4.018319052,0.113130618,0.69743949,-2.337232594,-6.416641688,6.826711301,1.787359286,4.12830632,1.000379105,1.574723701,0.170165579,3.915550482,-2.813654756,0.34243899,2.262122252,-3.408916483,-5.414668433,2.592234441,-0.353649115,-0.627611729,0.200142244,-2.337562846,-3.341683562,3.384564578,3.02736777,3.131447656,-1.122774769,0.761030143,0.070669384,0.986959545,1.347474488,1.130685725,3.002677831,1.493865316,-1.817960335,-2.057067748,2.037233141,1.034908454,3.623627781,0.029215595,0.451809155,-3.318271452,0.308016517,-0.082669523,-0.696827898,0.322281959,2.768555583,-0.952973127,-1.83610722,0.684683269,0.798310773,0.045516307,-0.447857755,1.400123031,-1.326784753,-0.184103463,0.988102969,-0.495955878,-1.229710265,-1.243055184,-0.45541248,1.669738603,-0.899768289,-0.220484897,0.909797409,0.764600594,-0.101431705,1.205985461,0.990749281,2.261146321,-0.413606348,1.80745316,1.65185977,1.091506269,0.231225826,-1.48816576,-0.897448023,-2.193155258,3.034937387,1.266417522,-3.210554034,0.406399675,-1.214012922,3.091089955,-2.790837022,1.526060744,-1.346672387,-0.459128326,0.978095915,-1.308437865,-0.119263703,1.226523324,-0.7936992,-0.364233301,0.790919068,-0.58362338,0.667739337,0.924832263,-0.06845624,-0.464049761,1
109.2270469,-9.146606377,14.98208639,-0.899787956,4.075409182,8.541895346,13.00858736,6.618634243,-14.4531331,-15.65728456,10.99084828,4.683742463,2.935776778,7.63949042,-12.39817633,-3.40690508,1.162998074,-10.58571169,-11.58999123,1.616019527,5.905685693,-5.958441698,1.836702926,-4.282800794,-5.05077372,1.700227565,0.489883063,0.639480306,-1.988316945,1.562582023,10.65956294,2.144407412,-7.548761625,4.350056793,4.204427208,5.996427789,-5.804865733,-1.882008903,-1.009493457,-8.498054088,9.34983988,1.110705773,2.736783568,-0.273570111,-4.832872443,-1.004831806,-5.127559348,-0.616446569,-2.884641089,-11.05105269,0.811837047,-5.57211357,-4.468189126,4.67530194,-1.020772876,1.659890053,1.885566316,-2.912495692,0.17885285,4.688135611,5.320779519,0.959533582,4.372530321,2.960908416,-3.602299326,2.840825111,-5.949203628,1.619469936,-2.802752545,5.487818943,-4.447356789,0.782965198,-3.82210909,-7.952478074,0.447500636,-0.567346599,-1.80618785,-0.938837174,1.246070753,1.045184393,-0.61960675,-3.735154723,0.218231682,-7.815118429,2.695057927,3.503834733,2.186889857,0.645981718,-4.970456342,-1.69014066,2.780784451,3.755773365,-0.729559781,2.310731255,-3.904854732,-1.900296109,2.008286428,-6.547713025,4.145058847,-0.087944003,-0.121526731,4.584626581,3.926005363,1.651223838,0.962910809,2.907957038,4.198979063,-1.042829255,-0.839617339,2.128558922,1.075509123,0.453111056,-4.501149945,2.841736863,2.86239059,2.194200462,-1.086393852,-0.925149503,-2.153943097,-2.405522225,-2.376541983,2.333319013,0.151651475,-1.496602966,-1.432212806,-0.494106362,-2.213687236,-2.372579235,0.861590017,-1.319803883,1.690320859,1.058295116,-1.970781452,-1.956281941,-0.791110879,1.214375266,-0.166411234,1.556217136,-1.474552324,1.192106236,-1.157607121,0.820682445,0.4813258,-0.692644895,0.032436639,0.467176011,-1.122808305,0.655420888,2.149170739,0.130497046,-1.005812401,-0.253106022,-0.503005439,-1.010200989,0.908586349,0
95.60556663,-16.14659216,-7.003978992,-16.37978502,13.36465577,15.29448367,9.016598298,-3.588407094,-9.875098483,-18.21138557,0.015821612,11.31280595,-0.728417777,-16.71339973,0.155963605,-19.25507869,-9.66388637,-14.35819208,-4.613316986,7.131928338,18.33851085,-2.489372665,13.72667114,-2.354010203,6.480747662,4.925911103,0.499777985,3.686249052,-6.20331444,-6.557320312,-3.098749081,-1.867762114,-1.083559496,7.397949014,-9.395791471,6.485766501,-2.809654286,-5.742208284,-1.058920632,2.204090947,10.88450247,7.200602625,-16.53125409,6.083815288,-9.672535517,-2.597575509,4.302152201,2.905438773,-6.870217571,9.258925661,4.600277742,-5.208598569,0.281621197,-1.051801945,-1.859942251,3.650712808,-4.313046486,4.861232686,3.798049705,-1.71213663,5.366050781,4.738756436,-2.628443212,3.396791,3.699913795,-13.56078408,1.603162082,-7.112186494,-3.00779858,-0.742321597,-0.228810479,-0.993546506,-0.303907504,2.1472947,0.171839156,-1.673840399,-1.191890562,1.328253726,-8.169903564,-3.062887875,5.25976757,0.034003173,1.532780174,-5.69779222,0.844131332,2.941857046,-0.020931298,1.096299276,3.033171685,-2.040190534,-2.851064148,6.896622109,-0.957205951,-1.01699039,-0.231588849,-8.428135729,-13.2035658,6.660951365,1.5747066,-7.220873929,0.19237787,-2.408852418,-3.75403489,-0.994383564,2.654845285,-2.226614658,-2.581699175,-5.218410629,-2.18738589,5.215759194,-3.29819727,-0.963550752,3.991887578,-5.427098013,2.880853758,1.261233093,1.119966393,-1.923172798,-3.420732233,5.378332887,2.918566705,2.19368976,-6.149936206,1.686288506,1.767817425,2.658009479,-4.178844327,0.137431439,2.928647841,0.189828262,-2.043114612,0.986035859,-4.524335528,1.93487652,-3.220103261,2.957660926,-0.761889095,1.248976491,2.095813185,-3.566023393,-3.251208165,-0.042420619,0.537303663,2.27717315,-2.414595492,-1.188718741,5.05744888,1.176700936,3.785860927,-1.214664205,5.053448483,0.256963578,-0.319537819,7.12100267,2.738340753,1
107.595455,-12.78673675,-6.350634363,-12.85516466,11.47587704,1.9677259,20.69114351,5.696776282,-20.30859508,4.27451177,11.61714845,-7.365768324,-1.941686458,9.630335294,-13.68699059,0.173803824,-3.198936188,-13.183141,-4.022103363,1.197089804,4.35669517,-10.63080694,-6.572981012,1.476810795,2.226428366,7.532146829,4.543035531,-5.446111671,-5.87256181,-1.301454881,-2.842262829,6.677281659,9.661254277,-9.185557467,5.84071801,8.302542801,2.964098598,-2.696950562,7.436042965,4.24621086,5.959436504,-3.170376053,-3.790986675,-0.872953925,-5.423753607,-2.183520395,8.623991997,2.027418243,-10.52305677,3.967858602,0.18787904,-4.864690046,-0.219256397,-2.673067983,2.807616806,4.568107239,-0.556575008,-2.553853285,1.666358325,-1.015642964,-3.067163773,3.20986242,-1.161801722,0.684611483,-2.547766445,-1.108916921,-3.174495741,-2.994253651,-8.063261237,4.622458402,-3.878666986,0.2426605,2.310923539,0.677852818,-2.783391719,-3.133113782,0.109888376,1.172048131,1.093256139,-0.919073919,0.988188015,-0.451953516,4.499376272,-0.839101671,-3.298783795,0.28715744,3.857291645,-1.660037975,-1.544647876,-0.947294542,-0.016325645,-2.393791593,0.4025399,0.068802354,3.49712291,4.027383619,5.916086316,0.602346059,2.28288883,5.338802194,-0.615505476,-1.870913084,0.578799425,-0.119043151,-1.943980461,-0.24814658,0.453097974,-1.300863369,-1.79559693,-0.878928865,-0.35397598,0.761018053,-1.39630344,-1.776091772,-4.053813382,-0.234321422,-3.412108898,3.570830286,-0.124284095,0.831492305,0.308774682,-0.819068358,0.143341309,0.229541179,3.174639729,1.905503345,-0.824799366,1.42523831,-1.371995758,-4.052353628,-0.229535633,0.119217009,-2.415578058,-4.522261993,-0.809799589,-0.544971796,-0.975487043,0.851871299,-0.366969402,0.151081328,-1.81193792,-0.632738712,-2.162208077,-0.742030537,-1.303283405,1.382039817,-1.027051718,0.269454659,0.477475925,0.338593466,-0.573329103,1.156229992,-0.005184089,-0.364579888,-0.088946916,1
