V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,CAP
106.1350348,-13.72379439,-8.537581973,-6.851227415,-3.455136154,-2.413953947,3.059254163,-19.34407032,-11.65014331,9.927477937,-6.555186658,-0.087193532,10.26146632,10.78011896,14.70145283,0.519146411,7.477713345,-0.436099104,-0.320783001,0.215825223,-3.908743743,-7.864928437,-2.725443605,-11.21807445,-14.79067489,0.495629124,-4.577933669,-0.084657071,9.235132523,4.332853966,-0.206657791,-3.165354121,-9.635695984,-6.863817215,4.712537783,-2.845688592,-7.365089446,5.41588706,2.644718182,-13.83586566,7.655639963,9.2910064,-3.80145172,-0.889798891,11.20724603,6.954036292,1.933054867,-7.345834084,-3.177444431,5.45601457,1.331345217,0.823497311,12.84357398,-3.084207256,-1.830450173,4.718918677,-7.085863666,3.36611704,-2.230185712,-7.058334895,-6.492216583,0.090075384,-1.803025509,-0.480637494,3.303912969,-4.065630128,-6.277888747,2.034214845,4.12367013,1.222299466,2.676597073,3.399284043,2.884228086,-1.953249288,-0.422244298,0.176353217,-1.971256398,4.436833041,-0.611146812,5.53003441,4.42938088,-5.519603355,-1.397902149,3.799984617,-3.362068267,-0.573300262,-1.325190355,4.225076289,-1.487412032,-2.431513864,1.291760452,0.278896083,3.963593907,2.06378353,-0.746833352,-1.662393895,7.364401658,-3.842141381,0.076783481,0.368241897,10.21481672,-2.607515337,3.900064266,4.705061067,0.777177059,-7.907829876,2.809308822,1.313465376,4.174880669,-4.391518153,-4.401684769,-3.144143044,-4.541516758,2.088195881,-0.154553712,1.18207499,4.550643057,3.26832659,1.461993155,2.047128681,2.833050759,-1.631284026,0.428675393,3.511463459,0.688221715,3.029523616,-1.642103356,-1.747072284,-0.600187118,-2.737681011,-2.411670105,0.337396806,1.008489436,3.230016884,-1.387901911,4.533845392,-1.295693564,-1.429503386,-0.149992713,0.53301561,0.198568659,1.077632567,0.670785628,-0.595106996,-0.630666738,-1.812441828,2.715552951,4.605896924,-0.423946639,-0.572803254,0.32280848,-2.529941657,0.839662179,-2.598446498,-0.879512802,0
107.1634572,-20.1153313,-24.25412675,14.60801085,5.45456607,-13.05720222,-12.18419088,16.98012806,0.020292751,-1.669244091,-5.417934292,-11.77085667,5.444992548,2.021417747,8.183276195,8.818176361,8.102286765,-8.264168085,2.650076863,-12.41017954,5.731353916,5.238319876,9.145967233,6.190568603,2.52659159,0.707168174,9.108521279,4.294441943,4.54832842,3.035997041,-2.830556406,3.502556087,-17.36432295,-4.714177593,-0.227711582,-5.374649016,-0.067361627,-2.092453402,2.302817923,-0.665976764,-1.525611813,5.639932544,1.53752351,0.556697624,1.232914912,2.070087541,-2.038837321,0.736619977,-2.694451434,-1.732128574,-3.17693766,0.610870651,4.940720264,-8.156778509,-5.949162412,-1.13455884,-9.236449866,3.814979524,5.826981639,9.771696439,0.246389541,-2.378882495,-4.794248353,-0.239507565,-5.715166133,-2.945121091,-0.583845532,-0.570394712,-3.714572494,5.983133813,1.030500992,0.640311301,2.147129411,2.519962024,-0.246798666,2.293807338,3.037779677,0.995124427,-3.879048026,1.375269727,0.354993894,2.440602868,2.915556993,0.798725066,-1.645270433,-0.863227221,0.064092907,-1.581109584,1.62953133,1.087904368,0.439932074,-2.747379735,0.776953623,-0.064899408,1.400424142,2.333641619,-1.469269356,-1.040127469,-0.122475391,0.796522443,0.240001303,-1.219348061,1.893629791,0.185242006,0.544313227,-0.725467116,-0.46706246,-0.069884603,0.451947275,-0.308965926,-1.720210859,1.021991229,-1.224704921,1.037086537,1.946405356,0.858283399,0.274362008,-0.078109188,-1.769852465,0.210640356,-1.501039872,0.506305338,2.180041336,-0.7213893,-1.588574023,0.307877727,0.503707951,-1.234530865,-0.112514622,-0.385704418,0.233221508,0.882035664,-0.0191006,-1.031852239,1.819509682,-0.511071438,-0.223535189,-0.320794145,0.564141224,-0.689107316,1.429192496,0.690765308,0.713431709,-0.306359382,-1.214898674,0.2328585,-0.672964229,-0.756122872,0.81853261,0.161992787,-0.271301014,-0.107452197,0.255856737,-0.410618754,-0.341135319,0
106.300058,-15.62233598,-9.518648415,6.716625689,4.371591632,1.629313806,-7.234442359,-5.919845225,-10.10595673,20.45488378,-0.456417483,4.677332474,2.16535172,14.54434392,3.873489044,16.61797867,9.106692744,-20.51997363,3.233553135,2.879490976,-8.249515355,11.34105047,-3.263054856,-7.622985105,3.531220177,-6.04497019,3.671025694,4.175260967,-1.580249868,-0.03906633,4.554330024,-6.929454272,-8.928990375,-11.83745704,14.65889493,5.344166351,3.371418744,2.757749729,1.043942452,9.835843249,-9.177292812,1.913339044,3.973277663,6.120691858,16.24225956,1.005182025,6.504989492,-2.497735842,-3.841955957,-0.467830367,1.095467715,-5.290201372,12.54690673,4.913643268,1.696990115,-1.906923473,-2.263947399,-0.293128114,4.010624498,-0.889380848,-3.262708771,0.097731597,-2.42787292,0.047977323,1.461510272,0.550830231,-4.707735932,3.214073922,-0.609006489,-5.590130208,2.923490468,1.865481762,1.174749376,-9.911462638,2.808690651,-0.963594204,2.039699506,0.910146654,-1.113636106,6.021879785,0.959521171,-1.027183364,-0.218239523,3.661247016,-1.078089595,1.761651646,0.513101385,3.924685672,1.130811933,-2.137461924,-3.997252237,-1.783994503,3.220426575,-1.763460172,1.246374316,-1.000477899,2.684032654,0.804473002,-3.208259748,0.412557769,5.012508076,-1.403389847,-0.628634126,4.588180056,-1.097260511,2.238245137,0.435920326,1.541777816,1.24692389,-2.927200046,-2.163839077,-1.596092079,-0.108487331,1.672808868,2.943675632,0.757590092,2.296201707,2.522654809,0.910727018,1.152213768,1.00859689,-0.017663533,-2.260020952,-0.57307022,0.358786946,-0.212606629,0.08012896,-2.609774538,0.367518617,0.148503832,-0.746376168,-1.395047943,-0.617490273,-2.076113321,1.011100561,0.01781335,-2.673528175,1.219883544,0.774165208,0.813818037,-0.110634192,0.386790366,1.437669138,-1.027221702,-0.696947824,-0.000184849,1.444713974,1.678167266,-0.522917368,0.087676688,-0.708873098,-0.248659828,-0.179949502,-0.292985934,-0.153008274,0
116.1844995,-10.6700588,-5.930242751,-5.675750122,-5.733474758,-0.150031997,-4.01690227,-17.23085843,2.214288194,-0.562136622,0.571272273,-3.61821689,-1.417227042,3.736431243,13.0698678,-0.321933541,1.015462569,7.253732773,-0.393160692,-4.133852785,1.077111488,-7.084855417,1.773163488,-4.336189349,-0.190065136,-4.48227587,1.413826546,3.337332393,6.354073815,-4.527579412,-3.484382466,-8.32737751,0.21804616,-1.973340066,3.872593035,1.077723254,0.023232923,-2.112092111,5.40397424,-2.831642242,-0.126873451,-6.189603498,0.965523885,4.852497824,-0.621256525,4.174150745,2.135384705,-0.924107047,5.983141695,1.311769693,1.860256482,-3.751394322,-0.982681098,2.889488835,6.938764241,-0.242521556,-1.014465601,4.290998005,-1.010419113,-3.321105175,0.437605424,-4.180485893,3.222983827,0.189199166,-0.121221284,-1.018700636,-1.297225957,-1.756537364,-2.88031463,-3.61541821,2.088968971,0.883902821,0.043085391,1.979696091,0.557321905,3.378762519,0.963765262,-2.334660168,-0.205347385,-1.60370365,-3.866639621,-0.884488673,7.465768284,-5.69213684,3.503330656,-1.486833347,-0.780626943,-4.460432958,-0.542806469,2.125608105,1.737658378,1.079919336,0.085545227,2.877688455,2.454893779,-3.927060625,-3.341962847,-0.678391889,3.184594044,-3.64845105,0.389454043,0.742024681,-0.139938277,-1.132449397,-1.836375333,-3.15587127,-1.067717719,0.45428311,-2.082565453,0.570095124,-1.484563109,0.315177308,-1.183455381,-1.90574893,-4.380871703,0.318769196,0.606222569,0.658954786,-3.336220765,0.912653272,2.01268944,-0.504409332,-0.858761789,-0.07495493,-0.054686905,1.476073404,-0.550320986,-5.898389031,1.19488168,-0.987216587,-1.165953036,4.049098383,-2.359540349,-0.477561498,3.275547081,2.237685949,-2.235398337,5.429644802,0.932280338,1.163899365,-0.234854281,-2.591198105,-2.119537365,-1.834467589,-2.378918353,-1.891053439,-2.042302226,-1.441215552,-0.155160754,-0.282470255,-2.568657311,-0.082115261,0.455817183,0.660085913,0.78581191,0
107.8935905,-21.33577045,9.928848191,5.146484447,0.088325747,-4.59889167,13.93456622,-9.584952426,6.655239052,-4.882184687,-19.16006295,-8.928605505,7.049319663,11.08237704,-13.17037574,5.199728651,12.50434787,-14.58544448,-1.117144165,-3.209723907,10.12920826,5.325152071,7.711618343,6.541287642,5.48261276,-4.88096653,-2.769310365,0.256403808,0.339442497,-6.109083983,11.50689444,-3.641675055,-1.512663638,0.176091618,-5.655437776,-6.693377902,-1.143495916,-1.203409436,-0.642187158,-4.462557666,-0.955588558,8.937644572,-7.493417255,-2.700689434,-0.140283216,5.245821454,1.941836947,-1.574981743,-2.514159825,-6.547184082,1.176125168,-3.044411647,-0.369395861,1.959604572,-0.941166271,4.26391835,1.521659422,-1.968084432,-1.672985713,-2.791796329,0.125705755,5.174619855,1.460955324,3.317165633,6.530535234,4.575614466,-0.394640261,-1.008334741,-7.503539657,1.818980327,-4.60910571,6.336022167,5.710028375,5.405422641,8.076318491,0.113062953,-0.650034739,6.399940033,5.584765781,-2.189608389,2.536381153,5.015219194,1.775914564,-5.244517395,0.635412078,0.713168938,-4.400014664,3.955319476,-0.177194446,-8.724015998,3.593123561,-1.326920202,-1.088305671,6.068606216,4.290859849,-1.656811794,-2.337993682,2.898168394,-1.918886466,1.054389987,1.084274948,-0.452248155,1.772187915,1.372800897,-1.651894271,3.389036152,-0.586293144,-0.625151925,0.344483432,2.33347056,-1.711029656,-1.627969077,0.1059655,-0.524358869,0.325261364,0.971102313,1.227059316,-1.326797588,0.238244165,-1.933149474,-1.356689265,-2.401891479,0.690534833,-0.750057694,0.820014619,0.820824942,-0.33605184,0.134601874,0.628124784,1.206329964,-1.83553283,0.782561211,-2.295729918,0.887030471,-0.234438212,-0.36452198,-1.510479303,-1.814876822,-0.176193926,0.67394534,0.348085391,0.178805102,0.420597926,2.366160169,0.806493934,-0.502136597,2.488731795,-1.728202965,-0.933320264,-0.505350575,-1.321397599,0.593650425,-0.36375037,-1.397646686,-0.851257106,0
109.3715322,-22.69332792,-3.14678013,-7.157411642,2.466494785,-14.21949099,-0.219479671,5.825973691,-4.280851122,-8.00064479,-0.279363187,-9.699610899,-3.414112595,5.825283031,-7.735918265,1.352385182,5.990250804,-6.574722009,15.23193472,-1.454073815,1.231916514,-3.0944842,-14.37917639,6.586363835,-1.404183973,-6.579654866,-5.869525772,-1.622153656,-1.943600808,8.822436759,0.552523339,1.685532617,7.389405295,-11.77727956,-12.91323944,-1.838579365,-8.321635422,0.26270318,5.856633229,3.521511459,8.352189042,-0.771914736,-1.973415738,4.151872198,-0.764009825,2.076532653,10.36650425,-3.248291744,-9.203708491,10.36091924,-7.655851692,0.540060188,-0.380780236,4.418230507,1.97946194,9.111471604,-8.098989409,-1.485885899,-1.628709608,-7.742486716,1.97489261,-2.667588898,-3.880473057,-1.512766772,6.681185905,1.182716944,4.805016735,-2.527190747,-1.741743478,4.610474538,-7.645516795,5.483260174,-1.589108549,3.684227084,10.51444337,-1.351291169,3.789750525,3.287754493,2.509378476,1.15461892,-0.171192133,-1.399132624,0.427245273,1.776781029,0.551953947,-1.939527278,-0.286861847,-3.694063487,0.723508563,0.555037847,-4.136674962,3.784209885,-0.001381224,-0.045060029,-4.715962832,1.583215878,0.920530726,1.897125007,0.558517991,-0.024813462,-1.982755136,0.938070371,1.710778573,-0.006474416,-2.122903054,-3.683523249,-1.267639232,-0.139588427,-2.948024641,-2.748101586,0.521678486,2.255915859,0.388234337,1.445872407,1.049864288,0.288800771,-1.692599743,0.817449088,0.113647155,0.280244429,-0.567491804,-0.447811461,-0.042559806,1.818610235,-0.077229278,1.903145115,-0.386582081,-0.116821771,0.286125751,2.300822513,1.653447832,-1.097579631,-2.062352917,1.009680791,1.865542761,1.908709762,2.567192236,0.136032649,-1.763695189,-0.8692488,-0.940233066,0.818926504,-0.787905272,1.244900047,-0.504363933,-0.243647894,0.126714602,0.169844332,0.80565306,-4.691631095,1.119475107,2.005296437,1.542778989,2.491570464,-2.182717358,0
99.11804251,-19.00652441,15.48401495,-3.344748611,-5.048306494,2.197846817,21.60799011,-8.703736831,11.34016775,12.40381719,-6.347108391,-11.49596158,-1.222242548,-3.56197865,-16.55281921,-2.278998304,-15.50128287,-11.75765436,-5.154067627,-6.301102174,-2.362742814,13.91113952,7.845608559,6.196965118,6.83681423,0.97585427,11.82048462,-22.75987761,12.04043812,-2.834244494,4.167209793,6.439267488,5.074414339,9.573781169,-9.906840508,5.010096584,2.202414185,-2.761089766,-1.964759995,8.745310829,6.051939078,5.048232127,-0.027096329,3.741364951,-6.150656487,5.292327195,-7.516670296,0.056128087,-8.505691795,-1.9225575,0.871967745,-7.915921304,6.083731429,1.268406899,9.144635387,0.285879814,0.361530395,-1.015282804,6.521795656,4.097434958,-2.080434944,4.038535232,1.611883005,0.16105877,-2.88702659,-8.361493084,-7.864207243,3.233114278,-2.792469789,-0.124459753,-7.701928262,-0.219651277,0.784048218,0.941385303,-0.486911836,-2.828830109,0.315901432,1.347993319,0.408912363,1.952995283,-4.292124745,1.902406944,2.66954682,-1.809997753,4.376197993,-2.204498093,5.82581512,-1.83734801,-4.043058363,5.916243934,-3.344483485,-5.315190699,-6.736238064,2.759901451,-4.079855017,-7.195109536,2.69528533,-4.754625827,0.050293262,1.948049266,4.014899235,3.291287949,1.231456021,2.872661687,-3.034494301,0.383654979,5.046970045,4.549769171,4.118878167,7.86623142,-0.542079523,-1.503831537,5.035798184,-4.273323776,2.017948869,-1.572906195,-1.332977026,-1.348733824,0.491168154,-2.387956967,0.436111933,-1.61189601,-0.970918444,-1.017041981,0.606503225,-3.762017195,-2.790455925,0.129920867,1.005983863,1.577511571,-4.670017108,-0.170767226,-3.970098692,-0.112929182,-1.087133833,-0.966822881,-0.980314828,-2.449996359,1.47878352,3.390100197,2.569809959,0.710542093,-1.662631717,3.911995253,-1.623527471,0.601997078,1.473716166,-1.072966636,-0.502752951,-1.433009576,-3.445458037,-1.515279502,-0.587557368,0.44327427,1.246792855,0
103.3572588,-13.73892232,-13.22479152,-8.110691745,-17.63926337,-9.296574191,7.736964804,3.295966274,19.99218074,3.337567522,1.521549275,-3.134785082,-5.738712315,8.958914219,10.20936844,-0.156990488,-12.41673973,-3.45801517,-2.721705915,-3.002745361,-6.6080554,-6.990228397,9.343667689,-8.582006972,8.769965376,-3.880616726,-3.201852595,-3.899359501,-1.673580532,-3.340239139,-0.50462828,1.604980037,3.544020553,15.6700243,2.242627527,-5.272474413,-13.88854973,-3.951416238,4.803765391,1.070101287,2.427318803,-5.648135799,0.412480637,2.337943841,3.392677581,-4.548229322,7.612603946,-3.303277223,6.632864503,-7.963342286,6.114540488,-0.217062924,-3.481570391,-1.237215161,-4.731611179,-1.844439887,-2.932126479,-3.773836091,-10.10938634,3.520989121,4.536021858,4.429352499,1.244194479,2.514743312,3.485877235,-6.675029687,-3.739040204,-3.590169772,-5.116686981,-5.642405074,1.763882435,1.14616002,5.760763889,5.849171117,-3.235604855,-4.496593231,5.169884581,-5.967099936,-0.415345772,-3.173790149,6.708514574,6.16031727,5.378345241,2.065296626,6.075730623,-0.415541406,6.721249727,-1.648701632,4.991420299,-7.054794097,-6.759558008,-3.55358393,10.43621827,3.090625469,-3.205034657,4.428788058,-0.021324056,0.328242829,4.879813961,-3.017305025,0.458885892,2.597355635,-6.587067697,0.292522537,6.975871574,-0.801674602,-1.498665042,1.966166478,-0.369662579,4.468488395,-4.958128857,1.255864483,1.081538029,-6.641342262,-1.881140759,1.237200232,-0.276151157,-4.606991396,5.601288024,-1.68743376,1.312011905,-4.808191714,-4.754524249,2.60237889,-4.359332419,1.259585929,-2.188683358,-2.212105757,0.224900099,-0.012538618,1.116242457,0.262344285,3.305831659,1.457479284,-0.955777831,-1.455116554,0.126233952,-0.045822034,-0.689058083,-3.832481573,0.111706945,-0.417947021,0.504498341,0.554636645,-0.925671366,3.718034269,-0.713268398,0.996177988,0.932327405,0.775883019,2.308630856,3.462334087,-1.910804449,-1.86462267,-4.000672688,0
103.2666559,-20.72692197,-8.417558777,-5.783939606,8.627624668,4.88267342,-2.895362694,-8.836699609,2.32853824,12.87884917,15.07274482,-11.2493147,-2.772005139,0.338217611,-7.794137399,15.87215832,13.78322167,-12.35784512,14.56207695,0.75860922,-1.000691307,7.078845223,9.951288329,-7.040215961,-5.648436943,-11.18882142,-13.21039965,0.73929296,3.828206788,-0.654906018,-6.14729382,-1.814056471,5.28483819,-3.749716395,-0.696713192,-9.177147933,-1.176223015,1.73052531,2.966414361,2.671854484,1.212231152,-2.388639596,3.08638618,9.47273062,4.705232567,7.664997714,6.132312387,-2.568122303,-2.670166055,6.55263458,-6.645523038,2.104481058,2.125753318,14.6020951,-4.847930998,-2.712784235,-3.618395499,-2.717589215,-7.182658698,3.615873544,8.039667938,-4.286012344,-0.17307949,-5.617217285,8.27717867,6.828229217,-0.796139469,10.47446385,-3.74148039,-3.583036355,-3.801533538,3.533980435,-5.787311923,2.833679613,5.496716859,3.052091939,5.984203697,12.23958554,-2.189632473,2.868400929,5.092400475,1.550983346,-1.302686019,2.364888957,0.023576081,1.45102627,2.537314118,-6.085773112,-5.153230694,-3.16063808,-4.651863372,6.914449651,-3.348397111,0.749007159,5.417062921,5.463415176,12.23309167,-3.580778689,-9.922877722,1.786454496,-3.004162682,-0.993771779,0.887817033,0.131253425,-9.015164053,5.70791143,1.414348913,1.604707317,-3.702405717,2.773620478,2.193133146,0.928640442,-0.474202679,-2.40254672,3.749361402,3.421166481,-1.842603178,3.013493755,3.007382877,-2.396398396,0.392411024,-2.597392291,-0.146369571,-1.166367248,-2.768333322,2.969820217,0.508423946,2.140101537,1.160791759,-0.204054665,-0.925642124,2.632744967,-0.745217882,0.867649347,-0.425361858,-1.253001001,4.337059381,0.619634752,-1.323643325,0.271512984,-0.74347373,-0.873288687,2.375309282,-0.675644113,0.864703033,0.893177588,0.229940436,-0.625950622,-0.800157631,0.627467587,1.474929361,-0.682891278,-0.551022163,0.306304309,0.116096516,0
114.5666837,-15.37860166,-19.60822278,4.526996467,1.252228277,-10.1500107,0.400329046,13.14777583,6.61747459,3.973025327,3.538328605,0.644459171,9.562222556,17.99637283,1.345682589,-4.622132631,10.9341254,15.65465045,-4.901599453,-0.460737245,-2.575591009,-0.23151514,6.687549768,-0.904011283,5.316769495,-1.983938001,2.841290852,-0.301623779,3.336438408,-8.321280839,-2.160392185,-2.812447598,-5.379808154,3.401006334,3.85596739,10.102775,0.130692301,-4.937620706,5.771904491,-5.375684916,1.989662396,-2.915389578,1.40039838,-0.568152242,0.302838468,1.625748741,3.434465153,-0.536662283,0.567911699,-0.478002887,-0.80125255,1.018873704,-0.587918644,1.19146694,3.106696652,0.920799166,-0.568032064,-0.542773691,-0.493307688,-1.46822359,0.099772469,0.481903183,-0.077227887,-0.052209536,2.849455527,-1.336155289,0.666435648,-1.113658945,0.250487246,-1.673202153,-1.211270294,-0.516215298,-0.214955028,1.144242297,1.869482726,-0.64350591,-1.082346412,-0.122338576,-0.567852199,0.362898097,-0.282660975,-0.878271953,2.17985735,-0.01838606,-0.289421144,-0.423790554,1.0786208,-2.696910253,-1.525453234,-0.864605332,0.426366654,-1.596727682,-0.053499833,-0.175295993,1.307109167,-0.113334836,0.197083635,-1.457409582,1.561264896,-0.64422934,-0.723131398,-0.184443382,0.468594975,0.515075385,-0.708634157,-0.134594592,-0.381411128,-0.583385939,0.437459357,0.685367702,0.753668575,1.124028307,0.33185104,-0.13071404,0.361355708,-1.246420332,-0.665332997,0.675678653,0.147171983,-0.18363785,-0.356159533,-0.856201621,-0.567801824,-0.191523172,-0.189100028,-0.10674605,0.316898078,0.476220499,-0.609525698,-0.385964936,-0.677745985,0.347276609,-0.12311362,0.305788721,-0.612268399,-0.09748973,0.153312076,0.567670176,2.110267576,-0.740603777,-0.809333896,0.460267551,0.452404569,0.417105632,-0.294181103,-0.207699326,-0.939694265,-0.06048513,0.028467428,-0.467775364,0.009176524,0.717000858,-0.878229204,1.091137162,-0.241402541,0
111.81377,-16.66910854,-2.842489424,-1.242603337,3.775196594,-8.260109826,1.204188196,-4.733382312,-14.19591142,3.415444307,-4.758469242,3.732206159,6.92834362,18.90547957,-12.52389723,-4.391931368,2.062296084,2.876617242,-0.903715301,6.828389542,0.436131115,0.185962275,-1.80527307,3.53002274,0.86152572,-3.211642847,-2.845623427,3.742385692,-2.756060413,0.225714598,-2.877760234,-1.100117678,-0.107593885,2.505912046,-10.29851289,-2.99869007,1.641021235,3.865170865,1.20569614,-4.125749568,-5.331145403,5.179809145,0.024018636,2.994537635,5.127820914,4.689482789,3.0306635,2.234604157,-2.66584727,12.78736917,0.887012793,-3.539807194,-6.548081934,3.34534651,5.541025662,5.37766901,2.513210123,-5.441923346,-0.999543128,-1.062605847,-1.599330729,3.860489499,3.492656074,-9.761932525,5.315891146,0.589701216,-2.589540054,8.17075787,-7.341039,4.290840033,5.205415086,3.06677173,2.984413511,0.144028751,2.310510942,-5.03799793,3.118696953,7.439216186,4.593690489,1.197636701,-4.726275068,5.05840444,-3.147228312,1.84330483,0.261192305,-1.760469606,-3.049949801,0.12595759,0.902478819,1.222037044,-5.051519753,0.979750902,-2.910965112,-1.763565759,2.126970951,1.245188974,-5.556644613,1.98990929,-1.691941343,-2.30297287,0.572299129,0.069876991,-0.876497923,0.15899286,4.744669665,1.711847407,-2.606679689,0.926653105,-0.599888462,2.10093998,2.145296075,4.177247403,0.566981161,0.036813666,-0.936896059,1.350650334,-3.914100804,-1.98242982,-3.069327211,-1.033932535,2.064830434,4.71E-05,0.59547337,-0.872882496,2.122094273,-1.243069741,3.411945914,0.97524919,-0.578277284,-0.073159788,2.492908022,-1.354623133,1.292058645,1.319260168,0.581445477,1.970326619,1.008518818,-0.322485444,1.419069359,0.124701315,-1.108610107,-0.755884344,-1.134997003,-0.306460708,-0.619671989,1.357678342,-1.299511325,-0.343798898,-0.045605517,0.88944347,-0.40803314,-0.259297245,0.05039024,-0.654296361,-0.457465104,0
110.8832747,-22.27106282,13.16754681,-0.825802202,0.904955932,-8.588147092,13.22491528,0.858055756,9.493872608,1.049532082,-12.39303951,-22.83199059,-5.840137261,12.08735259,-7.300778132,-2.897848824,13.0352332,-6.383734155,4.303258429,1.385866682,-13.09958322,-6.72673694,-5.705442253,-1.039766543,-4.23879172,-1.596891174,1.727666916,-5.867618873,9.461151701,1.54810847,-9.745260554,-4.095472755,-5.204293679,4.126802955,4.466252259,0.650624647,0.396515446,-2.605744998,-2.923782425,-2.567670137,1.90575817,-4.66875464,3.404149856,-0.672670761,-6.949795413,-7.020201544,-2.841233604,2.682822969,-2.143928373,-1.318718434,1.477407869,2.607381988,-1.379564999,-2.378086817,4.016026329,2.648143004,-1.099387071,3.30821713,-4.019189366,-1.80277435,0.163946769,-1.123887119,1.713737381,-0.325446061,0.123013533,0.847692046,-0.858702315,0.307569545,2.356446271,-1.874715774,2.105204576,1.50790574,-0.916432292,-2.944891181,0.088875554,1.739146477,-2.493354697,-1.824929961,0.043953785,-0.560849114,0.250044022,-1.712941063,-0.749018791,0.124028699,1.267585973,0.61729386,-1.648346274,-0.509420567,0.100752163,-0.764711764,-2.295521323,0.681630404,0.42805223,0.50502458,-3.479094667,0.319483702,1.383424066,0.325262964,-0.730646056,-0.811203472,-1.376305858,0.891110836,0.456565256,-1.135405939,-0.470376143,1.400135878,1.071432668,0.081713067,-0.650042049,2.444520838,-2.842019119,-1.102664099,1.617259241,0.131658007,-0.094083886,-0.387733769,-3.122580006,-0.616996306,0.690320808,-2.074375787,-0.409503894,1.882902557,-0.321497307,-0.682098298,0.584772884,-0.710383286,-0.638402498,0.247954572,0.453019961,-0.659660664,0.205150427,-0.934978289,-1.066204169,0.901642755,-0.24008458,-1.52940846,-2.297183186,1.190764497,-0.796753359,0.099505831,0.772003191,-0.219911167,-0.201848857,-0.127265378,-1.615163934,1.622546823,-0.165677487,1.912886135,0.115104782,1.194048048,0.483526432,1.091023802,0.330898865,1.106595542,0.092475141,0
110.4022359,-9.530348885,-3.950325322,-16.38521826,-7.771533112,-11.13453131,1.03809926,-7.780017213,-9.676907492,9.054063096,-10.43973747,-12.24582535,1.55211864,7.986234745,-1.125156107,-5.506437963,7.226543851,3.579446959,-16.96659088,-0.134172277,0.98108619,0.158545516,-8.50216912,6.714261284,2.078956791,-8.280719232,3.305962852,3.271508593,-0.582376098,-5.606608156,2.726755226,-2.518938131,2.198927181,-2.613094175,-0.557562628,-0.832498806,-7.383166483,2.979233916,5.371366952,-0.835630679,6.580116659,4.888428188,2.671480889,8.944623423,-10.80098995,8.466307514,4.185950326,4.17819939,-0.574627075,7.96006926,-4.614296203,1.408802093,2.008941238,2.918639413,4.102421913,-6.951987269,-2.007153267,-3.138197393,0.756352502,-6.256990964,4.189449377,-3.846325997,-3.838351024,2.833057487,6.835044476,-2.04667596,3.134419983,-3.71651567,-0.923909508,-0.342250129,-5.283502902,-10.23512317,1.669875137,-1.945340904,2.077570597,0.346855589,1.305318346,-5.283212901,1.399937835,-4.163948626,1.467104084,5.114145439,-0.172726085,-0.02703246,-0.238504275,1.422748313,5.371457704,1.968495075,-3.588411206,4.067579208,0.113702381,4.198077452,-2.563254937,1.846528404,-2.648524374,-0.950711375,-1.853137889,-0.083486243,-1.988978814,3.192242288,4.849158351,6.99357317,0.05905422,1.398890104,-1.831378554,-2.511768871,3.497947122,2.705587801,-0.343050447,0.174870548,0.77777267,2.797041405,2.586709621,-3.661956131,2.760854062,-4.384815848,-0.18308095,-0.443066679,-0.624203366,-2.376844544,-1.717903052,-2.8183882,-3.118888719,2.219681656,-1.901223245,0.900332852,-1.977979304,-4.139466249,1.965980074,0.842921076,-2.213571222,-2.662732205,-0.829459038,-0.678862859,1.204005825,2.227463146,1.102381076,-1.0162153,-2.808229064,0.595530768,-0.122550751,-0.626013855,0.456483029,-0.906708926,-0.412952075,1.359733558,1.065596709,0.770428744,0.1418209,1.539439388,0.410634833,-0.065441996,-0.071663096,0.133955151,0.674733208,0
