V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,AMK
110.3400712,21.99934929,-14.90814077,0.740239102,10.60954498,-4.427270956,-3.798613372,-1.009211087,5.875486375,-12.10541431,6.223029948,-8.135343653,-22.46593487,-2.875821176,-4.87813193,0.353595407,-17.36072448,9.857731658,-14.08555155,-4.460874574,-1.589277504,-5.503452083,5.944983279,7.473324302,0.40259406,-10.4929191,-9.64525772,-1.108770862,0.151199571,5.524209513,3.400031387,3.901425161,-0.737623105,1.493747452,1.085580281,1.283108821,9.401572877,2.254115578,6.048471474,0.525757728,-1.856932261,-2.080899354,2.818050534,-0.697821642,1.413635458,7.291894933,-1.180947769,-1.956594249,2.250828959,-1.006507865,-3.014507503,0.721983465,-0.587371622,-1.143881779,2.899539097,-1.335812753,-3.996318092,3.204000681,2.160533078,0.36938959,-4.14565511,1.9934462,0.648988192,1.569905217,-1.230380094,1.132005664,1.997595064,1.209416841,0.320056925,-0.59255494,1.157453775,-0.236495338,3.307458988,4.310588677,1.679504514,2.355648453,-2.916878954,0.83871945,2.166543232,-0.636401273,0.769316906,0.379929255,-2.260900188,0.148545782,-1.174208905,-1.188405588,-0.487687964,0.090810264,-2.208650422,-0.017104183,-0.244744848,-1.340943443,-1.636288043,0.55846686,0.67275847,-0.505607198,-0.267567735,-0.234683098,-2.140139244,0.49001728,1.532376924,-1.232739842,-0.87970269,-2.313488526,0.943286347,0.393735156,-0.198410906,-0.757938435,-1.75814624,-2.372059098,-1.907965435,1.636972426,1.987291894,-0.869204864,-0.170302027,-2.244726183,-2.92014182,3.042596591,-4.111057366,-1.920301667,-0.624660509,0.6739154,-1.019463543,0.605485697,0.088009472,0.763602844,0.329037521,-0.321544802,-0.060427733,-0.008012439,0.304215856,0.364835607,-0.162869819,-1.649894011,-1.253375665,0.421054564,0.643228574,1.485006841,-1.381953992,0.83745185,-1.156605248,1.513920885,-0.927513811,0.357418757,1.228779013,0.799442254,0.791238302,-0.010042346,0.108737168,-0.664035048,-0.546822247,0.019754943,-0.821416168,0.451791801,1.006669113,1
109.1871229,8.745436785,0.053043498,17.2087576,9.105364348,6.013889167,13.23305759,-5.183414623,-7.162795925,4.614644289,10.00476572,-7.63135082,-14.26490306,-4.11109596,-1.94919504,10.66595246,-6.707597233,11.45108702,-0.380308452,3.724424078,5.453712433,-3.621795667,-6.065384013,-9.419750229,0.268762095,-5.523848602,3.031061486,-6.850685107,9.250747929,-1.650024409,-0.869306059,-3.371842973,-8.03304467,-1.804449464,-0.281241505,6.267917191,-5.766026656,-1.789971278,6.328176367,-5.275288021,1.182877377,-6.164023537,1.913422174,7.526621325,-8.844446957,3.359780657,4.953032997,6.981364443,-3.672024438,7.659642821,4.80526389,-5.026147836,-2.17903103,0.620103134,-1.040437766,10.67994289,2.355318384,1.753015261,-5.879311393,-0.330363069,-0.100173081,-0.20435153,-5.674830801,2.745608778,1.642620582,-7.300060296,3.073075237,-6.198393542,3.501645504,-4.41898322,-1.896554758,-1.782609401,-2.628400382,1.965948504,-4.126379107,3.40635014,-1.84518488,-1.395161913,4.399540432,1.144173048,-6.373309557,3.036142359,-2.580276013,2.647367965,2.864888466,5.436880779,-0.736173538,-1.119406678,2.293835666,3.448111126,4.438081671,-0.304954143,2.106845719,-1.519312584,0.042539499,4.53310258,-3.690646925,-1.221126349,1.805431734,2.247710818,1.636248168,-2.827493073,1.088666695,0.277028599,-0.350930912,0.172810476,1.384556539,-2.910977439,0.199136374,0.649728664,4.474184313,0.52418091,-3.137745461,-1.243367284,3.52864875,3.653004443,0.830603946,4.50119636,-1.865507825,-0.207292744,-2.282059757,-3.307845864,2.081085756,-0.096145163,0.676757343,-1.633759295,-2.169457882,1.694286855,2.037954745,1.441046427,3.102812446,2.099002317,-2.183571773,0.492209564,3.079611358,5.02634062,0.250780012,1.654762737,1.547148221,1.404994884,2.648525557,-0.673185361,-0.407954197,-1.828161922,0.576377125,1.16974488,1.020492825,-0.743922771,-1.69546102,0.305389248,1.334170502,-0.680896667,-0.309037445,-0.061492285,0.34239432,0
112.2655951,19.26991837,20.69287841,-6.746408415,2.846641872,-17.9994512,-10.03344675,2.517652829,1.34570727,14.88536444,7.750188957,-2.340589386,-10.84597831,-14.29002224,6.627445478,1.686985462,-2.22970482,-3.094148761,1.001574502,-4.802685014,-4.498040306,0.398944888,-0.531109779,-1.140824802,0.718776844,1.900986102,0.15838229,2.613341177,-5.085197514,3.510435285,-0.269319642,-2.442107075,-2.140150981,3.603731035,3.897623867,4.713957517,-5.316501673,-5.699386999,4.403634077,1.033687577,-4.054803105,-4.753312669,-2.943946976,0.335956991,0.37504895,3.232837771,1.655345168,2.083970823,-0.797325919,-2.077697295,-2.577227977,-0.975199792,-2.6795476,-4.769222946,1.900507783,-0.440950074,5.105744245,-3.289421201,1.716210017,2.442711212,0.419218229,0.011442216,4.533065389,-0.351902949,-2.278822506,3.74807626,0.089904389,0.229864986,0.624861679,-0.90627778,0.300163692,1.37390696,-2.957904878,-2.34060451,0.358582374,-1.843577118,-5.676289815,1.219302784,0.051531438,-0.534990342,-0.890078588,-1.581013213,-0.342250764,-1.08466695,0.307456871,3.589127656,-1.459399066,1.720460067,0.37971273,-2.129248259,1.044370261,-2.060119032,0.134087663,-0.480744202,-0.674030085,0.251366416,1.022336808,0.219069685,-6.750306844,-0.28913116,0.540185842,-3.365746735,-0.845972014,1.958143339,1.309584006,-0.463788924,-0.324716295,1.599938848,0.760047832,2.052066536,-1.669181649,1.078550721,-2.972382013,3.240547514,-0.905533339,-3.427724796,-2.064520064,-5.709891735,-0.044938292,2.2642833,-0.281385276,-0.261448188,1.717515821,1.983178912,-3.621050632,-0.205080855,0.146717447,-0.404772539,1.220559193,-0.45537604,-3.797561254,-0.834049,-4.470555064,0.245988423,-2.648462949,0.054343043,-1.024115811,-0.365375359,3.289910595,2.66375458,1.87396414,-0.016421568,1.006833395,-1.302138816,0.045444385,5.235002428,-1.997174089,-3.0235838,1.490261139,0.389300817,0.657686574,0.002146155,0.01160712,0.691336308,-0.094562816,0
95.89314296,21.10923829,4.202705721,21.24264645,19.18126353,-15.68205064,11.32224703,-8.854777095,5.363602472,-4.988653107,-0.709326858,0.452369259,9.947380373,15.55991683,3.757065878,2.556232401,0.373718437,-4.731176364,-2.751561301,3.454573571,0.865178098,-33.15764596,-4.126900022,16.95575275,-6.651145421,-0.19614467,-8.539730979,-5.878806325,9.90203952,11.31594568,-10.44824785,18.41676836,4.488781819,-1.218964334,-11.32155013,-3.091466519,3.232256453,-10.85692036,-7.340822515,-5.520472838,4.069579524,-4.648808299,2.782179894,7.040169214,-6.15283493,3.12033066,1.509379228,2.267749982,-8.019784289,7.013050406,5.61080324,-4.781044753,-0.328803087,1.119300792,-0.810762854,-6.662251139,-1.600406991,-7.120949696,0.318511924,-7.504671657,5.959022978,8.406512745,-1.251003228,11.78845322,-1.082882128,2.51304791,1.667691973,-6.742686133,3.500564858,0.201715516,0.269678802,-3.574734428,-7.189950445,2.738179208,-1.333267135,-2.581913154,5.77390383,2.834498698,-2.089990956,-4.044911735,-1.723387077,-4.304775116,1.421382803,-0.259666301,2.216180064,-2.570987482,1.062849075,8.217898185,-6.536734825,-5.198202854,4.517981924,2.021504221,0.176302867,1.536713099,-4.997493737,5.34603326,0.783972345,2.183752926,3.355288047,3.79671439,1.211710451,-1.665998849,1.175600207,-1.569729126,2.424726282,-4.373948953,2.464777094,2.456871485,-0.923856932,-0.513129935,-1.72183192,-3.611667588,2.882050834,1.850001473,1.481624944,0.180941514,2.220083485,0.547479309,1.204801636,-3.347687342,3.432190306,-2.457048577,1.511109216,-0.326624732,4.056274291,-0.544910929,-0.959718467,1.493206644,1.201060585,2.012066647,-0.299176448,-1.919455093,0.362645774,0.155366558,2.559618468,-0.965763074,0.31563573,0.768377443,-0.554600067,-1.643500663,1.132766626,1.69551556,-1.559044204,-0.509539835,-1.292325856,-0.219643506,1.098525337,-0.15622618,-0.704870539,0.82523921,0.963162417,-1.323411262,0.792567353,0.891158605,0.779246853,1
115.2791604,15.34669626,18.39619413,-8.211775406,7.355638571,-16.44915254,3.259395183,9.599674258,1.692754189,8.157226244,0.459757995,-5.210507124,1.239678086,-3.259343871,-14.38125634,-7.243457369,1.420824046,3.592279704,-5.742319278,5.3635908,3.857551182,2.94200112,-5.198729605,8.787955594,-2.598934286,-3.990956754,2.045825674,1.640092935,-3.628213876,-0.476824958,-0.362431853,-0.183944465,0.807307336,-4.570719928,1.374915756,3.375484394,-2.218356472,1.108818889,-2.587884765,2.958901268,-3.005871826,-0.83910597,1.536001415,-4.229080165,-1.17684278,-1.133224279,-0.249323353,1.425649653,-5.062037632,0.620684374,-1.869627358,-3.05517906,-5.493792933,5.872984409,3.735686386,4.468762892,-4.067342778,-0.058103925,5.101200559,-2.043210709,1.378305863,2.227659291,-1.855233481,0.70209711,4.938778878,-2.416552205,-4.195793502,1.752354546,-0.018334981,-4.004536824,4.807851211,-1.203074476,1.310428843,0.490064648,-0.006038601,-1.346555091,1.685458423,-0.152886837,-2.345206254,1.025002867,0.631188362,-1.11237194,1.959323118,1.244078379,-0.067664294,2.266551657,2.878852686,1.189712641,0.551243456,-2.603750446,-1.110302334,-0.005003876,1.14438047,-2.289568148,-0.751192164,-0.212961903,0.200512004,-3.291647023,0.342049665,0.696020742,-0.21128916,0.402161979,0.428749059,-0.31362744,-0.023831925,1.600842633,1.229378582,-0.901530309,1.242556822,0.426199534,-0.563937985,0.448365395,0.885788828,-0.310933772,-1.027518351,-0.947346358,-0.71336338,-1.294396435,-0.100395926,0.473719845,1.118839933,-0.44208161,-1.499524908,-0.382909653,-1.335078413,-0.558872639,0.019130371,0.079770942,0.100483951,0.687800247,-0.241381959,0.597045427,-0.515360535,-0.531993562,-0.821549616,-0.454587415,0.357409126,0.075344736,-0.610513218,-0.209468064,-0.458631066,0.140528624,-0.193619657,-0.67220801,-0.793042707,-0.211018981,0.564716537,0.243581411,0.576252095,0.177346246,-0.027453241,-0.115732385,0.158918956,-0.003446063,0.184242759,1
108.1941934,20.93772101,-26.19620769,-21.14825168,-1.944882377,-8.603513513,1.601270636,0.032355308,-12.87208694,2.933804956,-1.03070515,-6.940598301,-4.472965179,-2.406495389,5.917955171,6.097897651,-4.172295472,-4.72419514,8.393509792,-5.101327881,-6.17562871,-10.69623541,1.616922358,-12.14453112,4.111198705,-4.442859529,4.004364554,-5.109346822,1.609795665,-6.446935644,-3.426890612,-1.982349426,3.063709017,8.943812241,-2.244989228,-2.406938083,-2.479235373,-3.938017909,3.49281014,3.260434325,-2.244812328,-4.094902491,-5.303297537,-3.000464144,2.97322584,-1.638871325,1.743853959,3.177546195,-3.374792869,-2.597207543,0.095391833,2.451149875,0.769427169,-2.333873278,-5.759930664,-5.410416566,2.118583315,-3.805078166,-3.310610207,2.049264925,-1.515962166,3.032994584,-1.960868095,-2.273651206,-3.320705549,-0.587462056,-4.710148367,-0.873259187,-0.298123538,-0.430913108,2.627899874,1.604229262,7.38045555,-3.880402566,-3.319113355,-1.694499714,4.409164483,-5.689609107,5.16215678,-3.57168861,2.502800376,-3.686531034,3.881070109,2.82087117,-3.080340529,-0.036849713,-9.698719344,-3.772957734,3.50976193,-2.529955675,2.339653625,0.594354565,-5.023675295,-2.008766962,2.341709553,-3.678710982,-4.594578911,-0.257857937,-0.667088153,-3.758789948,-3.297339476,-0.714292031,-2.805885969,0.387057608,-0.868890478,-0.229585362,0.756844588,-0.847425663,-0.450018127,-1.939456581,-0.549996427,-0.451719444,1.369597477,2.54089117,1.934199247,4.040783659,-0.150641227,-5.678159691,0.356918762,1.650279992,0.391584543,-4.247754698,-0.076696639,-0.001606922,0.150832663,1.623920169,-2.617705454,5.258128521,1.609436056,2.618732357,-1.952981563,0.290894426,3.117866739,1.262677054,0.268174709,0.171338819,2.221807119,2.823304427,-0.650776861,-0.373254758,-1.284946834,1.192838264,-2.495170887,0.185523235,2.630664918,2.631764525,0.873933868,0.837530972,-2.05956659,0.227717676,-0.069609789,-0.767466283,1.275236382,-1.176875542,-0.269865526,0
106.278651,19.12540273,-26.49268286,-9.30067165,10.41108113,15.39792702,-5.658546838,5.694784743,8.839169221,-9.071959901,5.899843464,-4.890312698,-12.36976385,-7.434645867,5.237827018,17.80186221,-5.669000809,1.547531586,11.02623567,-6.826612267,-6.62787971,-8.306902896,-1.97016853,-1.939198386,3.639392008,1.918171616,6.335439715,-5.023396823,-7.773093733,-2.540564711,3.17188636,0.724579767,-2.642831389,5.807151683,-0.414963951,7.680764287,-1.709649317,-0.324278394,4.169578286,3.517487961,-6.461719847,-6.071869884,2.97680943,-4.749214166,2.049782557,1.628953283,6.952685493,4.944926759,6.436736604,-6.226608045,0.305351156,-5.68279402,-2.014254795,1.268391315,-6.157724206,0.138563552,-5.805482244,-2.133340965,-0.622074075,5.4865533,0.960368834,-1.657304695,-5.158175298,0.910739218,-3.46774201,-3.165209039,-1.124373002,-4.177237865,-2.54712996,-6.754660109,-4.310851357,-3.147888308,-2.602940082,0.778782508,-9.02024544,1.235465624,0.754813322,1.705617267,0.013398298,-2.028149599,-5.399897346,-3.956434433,-2.380115498,-2.209139314,4.233800753,-4.806358034,-4.929443514,4.103253518,1.471620497,0.341873729,-1.390670814,-2.131556641,4.451422885,-0.901995362,-4.074276518,-1.992070834,-0.074257478,-1.123299455,-0.626900501,3.293305123,-1.455803684,-4.500482517,-1.202498966,-0.962768623,-1.301279523,0.294365095,3.065318357,-2.480525162,0.399547285,4.436257592,0.309772511,0.96060476,0.201528554,-2.050439401,0.200579373,-1.552047491,-0.229659216,0.151160576,3.84563637,-2.626878784,3.311038575,-2.197349022,-2.065990911,-0.140183027,-0.796149724,2.571600472,2.759129854,-1.388225753,1.982929847,-0.347662076,0.433890913,-0.237360586,2.678722569,2.276648168,-0.966367305,4.380703698,2.611972056,0.806706984,1.80928587,0.671566117,-1.497780835,0.60561005,-1.693140526,1.033863711,-1.00727632,1.077072516,0.232888522,0.448484657,-0.344438594,0.253465984,0.39360869,-1.018954781,2.158725087,-1.645039764,-1.048126958,1
110.3362592,18.61171817,-13.90330766,9.7871655,12.48999025,-2.096204083,-2.581407263,-3.980269942,11.59786106,-7.340002363,9.239162231,-2.239003885,-16.57775746,-0.403709976,-0.146736975,2.045817002,-10.6415651,0.726052443,1.590817983,8.816469748,8.091549192,2.444976661,-2.372632826,-3.116993077,1.407284603,-3.363640121,18.47131781,4.900051584,1.975876384,-6.012343425,1.816740192,1.67627837,-3.831883354,-0.898007282,-6.306983517,8.327844872,-6.266127608,2.807609073,2.66842406,10.67791592,2.608298069,-0.480706762,-1.813160047,-1.200200923,1.481640015,7.741905139,-4.175308668,0.134379679,4.70120958,-1.760091213,-2.355899495,2.139863425,1.956204762,-0.113907168,-0.492280322,-0.085460316,1.600033674,-0.224571732,4.612385244,5.039786108,-1.985702744,-1.752017819,-7.11615451,-1.44862793,-1.323086614,-3.591163762,-0.988982789,-6.047635433,-1.8605759,-5.953022445,1.79006911,1.579935377,-3.451397699,4.04553507,5.336222612,1.190960912,0.550594495,-0.330289939,-2.91443874,-4.825890093,-3.111099757,6.3061357,-4.993411917,-2.194476397,7.902107072,-0.511188511,-2.929899361,-1.224724583,0.260058131,-0.491511061,4.226994081,-1.003190403,2.900973587,-1.099709905,1.395864324,2.499336191,-0.992191038,-3.041623454,-0.955004709,-1.00258333,-2.93685188,-2.894360342,-2.589649009,-0.909995731,3.100031082,2.417968988,2.672999036,-1.09178337,0.170638854,-3.448499196,0.325840831,0.555548214,2.196005659,-0.051318847,3.009073554,0.221205941,-1.196484409,1.3364603,-1.846703782,-0.78002486,0.762814494,1.256045984,2.173652881,1.306582589,3.444058641,0.222679315,-0.313449343,0.103929929,1.647418348,-0.160759674,-0.877764246,0.123668742,0.207650932,-3.037487304,1.245863269,-0.304184279,0.047076824,-2.747230721,-1.792303195,-1.039753823,-0.306968588,0.664356429,-0.200040066,0.10485928,2.260907176,-0.514695376,1.248592742,-1.049560776,-0.054134966,-1.216374917,-0.752570428,-0.757937974,-1.392920015,1.790358805,1.825707445,1
115.7791711,7.956465211,1.001206371,2.886089358,-0.477603131,6.924197618,9.536395384,-5.916232915,7.650040516,11.88776515,8.247561704,-10.92914162,7.968090092,8.948184064,4.716112241,-2.750088622,0.388482046,-5.15934954,-9.547303049,6.709499457,-6.039047402,-10.73603354,0.070150941,5.333414646,4.912365109,-2.363392464,-8.065942443,-1.365323475,3.87760878,-1.366769812,-3.677405204,1.535868591,-1.859708488,-2.636036743,-6.029633525,4.601662884,-1.514019313,0.318492304,2.158536711,1.537003402,-3.881431993,2.137108386,2.56454258,-2.110065565,-4.208221663,0.036294743,1.813421719,-0.661783921,3.449560313,0.562316381,-1.834112518,-1.207422067,0.856917626,0.821844863,0.67395474,-2.055427889,1.846555951,0.376982382,5.072129242,-1.231488754,-3.173704394,-0.267557643,1.651550053,-0.621311042,-1.383482559,0.032588187,0.414103191,2.674807529,-2.093624066,0.363053522,-3.335948232,-1.206889819,1.225545439,-0.007603853,-5.325753855,-2.289160047,-2.831562635,-4.475408708,-2.526009341,-3.332440503,5.149556738,0.093158569,-4.517607108,0.576103952,-1.356480702,-0.008710601,0.988410551,-0.350311025,2.574984574,-5.268720842,-1.684620377,1.504376632,2.065985863,0.220863905,-1.541481091,-3.996312763,-3.428667529,-1.558467386,2.048375254,3.670670157,4.405154914,-1.661215911,0.174460832,3.680600164,2.47752758,2.577822143,3.31206249,1.596922316,0.597526648,-2.987858949,0.816261889,-2.429871446,-2.97993379,1.786955018,-0.10153113,-1.995262479,0.725133683,5.816533844,0.718679446,1.108388967,4.285606988,1.13360136,6.008512767,0.236712208,-1.975744705,-0.641660316,1.505240927,-0.83514213,2.995463883,-2.508458844,0.693006861,1.26553635,3.507254837,-1.067248659,0.725063925,2.223477545,-2.119362925,-1.016158678,0.104015288,-0.447309218,-2.15825518,-0.571681973,1.069885476,0.623178917,2.178165085,-0.500540907,-0.609359954,-2.719956237,-1.438820036,2.057661074,-1.725364933,1.391015913,1.204659091,-0.58500727,-1.157936175,0
110.2550497,11.78982853,-24.85163679,-6.783282219,13.10331548,8.010260264,-3.856814047,-3.411077363,13.53080214,5.434012423,4.15492547,-8.972474571,8.554229196,3.46499621,-8.393592187,4.39169624,2.481525298,-1.898215236,-7.97192638,-1.134778602,-11.55668736,-3.266601374,4.109389864,-0.795397288,8.20792071,-10.7310276,6.902706382,1.237134853,7.916155835,3.978789799,-7.649031907,13.38369354,-6.452831567,-0.765851311,-2.072397521,1.502215703,4.446953204,-10.8880473,-9.220845352,-1.340085141,5.087197833,-0.196270695,1.502605063,2.478959356,-2.664714711,-1.205931098,1.850187497,0.560693257,-3.921991382,-4.139496567,5.839980833,-1.608332248,1.363441228,-4.745413926,-4.691524519,2.844873006,0.649268051,-4.907546595,2.31481921,-1.584693726,3.777340288,5.047902651,4.018388235,-0.608769168,2.128085751,-0.632521252,3.519371827,-4.310082667,-1.620721892,-0.696854949,-2.928118532,-1.985326446,-3.280219592,-0.206007032,-1.766718373,-2.781310339,0.360462969,-5.023154856,-2.418543018,0.566845893,-3.457114319,-2.698988517,0.931458219,-0.099706712,-0.561934597,-0.892014854,-3.777228179,6.751494207,0.700145693,-1.225231664,1.672504862,3.702420707,-0.144082618,3.082291287,-2.81272239,2.279782613,-2.369735034,0.612267945,-0.025233768,3.415011433,2.226759171,-0.750680752,-0.456544801,-0.297263092,3.984243641,-1.480225396,-0.200931951,-2.411196434,-0.621109782,-3.310179948,-3.287260668,0.665275003,1.292275784,2.009796545,-2.327161369,0.235570607,-3.673073363,3.150397057,-2.576560265,-2.20774496,-2.194896336,1.386428887,0.055248835,-1.309282213,-0.422885066,-0.149605797,1.219702479,1.640594508,-2.442741476,1.158344303,0.598776982,-0.103125915,2.068013395,1.378292906,-0.096498581,-0.948512341,-1.27535128,-0.261746872,-1.599874912,-2.068591008,0.113754985,-1.958312487,0.214890693,0.135608485,-0.597823878,-1.144327548,-1.529869636,-0.482805481,0.623276254,1.34030436,0.882961111,-0.272239783,-0.168622469,1.197345864,-0.257484001,1
106.7211837,20.2602546,0.654861248,15.89322382,6.684295299,-14.22454406,12.85686773,-13.50695904,-0.554807415,-1.458238456,-12.35150767,-4.726395412,-10.33867243,0.6885037,-2.144964896,5.869403427,-1.191029846,3.841346651,0.44739828,-0.928468607,4.695782869,-0.573140401,-3.878395418,-1.783627362,-1.81965176,-11.18666556,2.508295125,3.51666886,3.222353525,-10.46596946,1.529535987,6.292210805,0.218043347,-8.219621816,-2.227283731,-2.712149072,-3.448239283,-11.80234523,6.060747658,9.919647866,9.128741206,-0.356224249,-7.155731272,5.241311492,-0.49327751,9.312315178,-5.149052259,-6.368776235,0.496868117,-10.17688451,-8.266088609,8.424734832,6.688355206,3.508625828,3.554326962,3.539049918,-0.325312923,11.89740706,1.464884176,-5.610026389,7.977121493,-1.368730049,-7.215635222,-0.439528734,-1.287762043,1.810205203,-4.023790815,0.850890919,-1.498163184,1.716895127,-1.106046936,2.636765146,6.402610185,-4.97652605,-1.210964745,-1.104870687,5.598685891,5.30786252,-2.970757126,-0.107951964,-0.888850204,-6.773070668,2.465703271,-4.950741638,0.497103681,-3.51900282,-2.638664807,-3.136040216,5.164160734,2.805304772,-0.392843146,0.145145349,-2.199073732,-0.83541204,-1.027846154,2.723355038,-2.018539701,-3.349207922,3.597953033,-0.226714253,-1.349520941,4.815387672,-3.659691523,0.716658085,2.222613337,1.071425673,-1.963140937,0.13698451,6.44271712,-0.169196065,2.837052839,-3.118640365,-1.395235925,0.712470118,0.133406276,0.997929499,3.423076529,-3.533705821,1.211741174,1.194992851,2.855532518,-2.888307541,5.205242019,0.963566538,1.144833605,0.304815324,-2.245555443,-0.089340628,1.932614194,0.557673215,-1.715769358,1.664719719,-3.469024954,-1.515677823,0.882100886,-0.303390168,0.614521273,-2.255533347,0.494887526,-0.819988461,0.266410995,0.354376586,0.8400713,-1.471743783,-0.08978511,-1.72888661,0.179628709,-0.704564026,0.336612853,-0.808570792,-0.79564077,0.752325111,-0.668889325,-0.068523798,0.070078382,0
106.2511422,22.66829176,2.183169836,15.41903643,9.643720249,-7.927239344,8.641395812,-12.28992944,-9.815141117,-7.30265551,-10.90455948,-6.620977654,-3.611098747,0.16856554,-8.761583728,2.440197079,-7.196312171,9.2295423,-12.656292,-7.619582139,-14.10197299,-4.390583781,1.49197175,0.092365152,-3.04261896,-8.058845966,-5.846862839,-3.282285664,9.350134329,-11.09906611,-10.66160687,5.764941685,-2.688801684,3.076734285,-3.330028759,-2.001543176,6.743622169,-9.28347877,7.831537638,-1.549476267,-0.946338632,0.866578038,0.170774066,4.754864882,7.395432863,1.727404646,2.352066846,-11.59174048,-2.440193912,-6.548503591,-1.424715635,-0.340020308,5.250283963,3.432906555,-9.653142488,9.595385951,2.042561461,-0.357085981,-3.31928827,0.667953611,-0.509198036,0.808511317,2.097649326,1.363756758,1.435452394,-10.21579006,-1.203192004,-1.466746334,7.529022376,1.302113792,4.32624174,-0.421517447,2.264866404,-9.720353168,5.918027554,-3.372613555,10.74337369,-0.878854119,2.007235909,0.952864238,-5.178965538,-3.321704281,5.527641648,-4.875976421,1.422043439,-1.385426366,-3.18795398,1.420888396,7.451579998,-2.240747337,0.200353264,0.896873869,2.559947898,-0.237641868,0.655153376,3.738501939,-3.876243915,4.093009184,1.14395054,3.898662525,-2.329463548,-2.942827794,-1.620795403,1.389205757,4.148200865,0.592009855,-3.959293971,1.507459453,-1.291112175,-3.084318967,-2.153614904,-0.171662877,-2.725712785,0.577993421,-1.727329327,0.164872554,-0.349526768,2.054762009,-0.810452723,-2.624210792,-1.04289692,1.917399087,0.925315692,2.958851805,2.204958236,0.027648438,2.626245177,0.917707854,1.259200293,-0.554090672,-2.622358108,0.806714608,1.219624595,1.158197509,1.091961798,-1.970870444,0.099302318,0.298108275,-0.103367425,-0.503905284,-0.490918546,1.159229586,0.797950716,-0.893520699,0.16417167,-2.541118052,-2.298746986,1.021883713,0.526765165,-0.015486586,-0.211367799,0.831247281,-0.535114503,0.594287102,0.952874675,1
105.6360662,21.84898028,20.58084343,-5.935492517,4.179134696,-19.20611667,-8.735749236,-5.33539622,8.421502073,8.880127555,-8.077128975,-7.095734984,-0.939308019,-8.189018137,-14.71813684,-8.448893109,-4.754920826,6.02350755,-4.291383687,-2.635719853,0.572052498,3.357055209,-2.464550111,13.2480514,0.65486043,-4.6842531,5.439071344,1.950904959,-0.197039412,1.584184896,0.76540131,3.321596948,-3.770246377,-2.107759294,-7.822025982,5.417824392,-6.729430997,-13.04258604,-9.823563511,-2.949773031,11.29368168,-10.93133315,-0.06485366,5.018869457,6.307992251,9.370390191,-2.216267266,-9.649702225,-9.437479317,-6.787964969,-3.283496312,0.242930515,-8.141914826,7.299735847,7.644231469,9.857830546,-1.079213133,-1.813620202,-0.843886703,-7.464095776,2.209199739,0.218016716,-2.380467175,-3.125889211,7.691029092,-1.46839224,-0.821917793,0.146878622,-3.134705266,-3.266982265,2.184356868,-0.827419769,2.352683511,1.48353174,2.120234586,1.186196189,5.694126935,3.857215054,-3.179861308,5.035412509,-0.282371348,-3.840136813,1.952754102,-0.672886587,1.442959191,-0.706757407,-2.722627578,0.923333126,4.708256345,-3.502627804,2.839435196,-0.386597335,0.17314592,0.857951366,-0.778857079,1.12577338,-2.104182997,-0.748369017,-2.226967792,2.410028417,0.647653673,-1.124199336,-1.398903706,-2.110489012,0.147523279,0.77324275,3.222801031,-1.07892917,-1.162248353,-4.342124845,-1.577476772,1.051431255,-0.389230988,0.87184514,0.502462256,-2.278388724,-1.8145196,3.938046465,1.372795765,-1.462121642,-0.67747183,1.207093166,-0.045712659,-2.144701548,0.485520204,-0.243666509,1.30569207,0.655651727,-0.765633792,0.566484854,-0.308898175,-1.246391724,1.325883143,1.995139531,-0.834013549,0.012061892,1.267170866,-1.065592569,0.485108979,-1.864981029,0.420006762,-0.93443509,-0.068462735,0.103560956,-0.640838936,0.218869653,0.689977038,0.592103345,0.658567336,0.275758944,0.166022476,-0.849218026,-0.716718825,0.038158253,-0.12687921,1
